service_id,date,exception_type
001333,20220317,1
001333,20220321,1
001333,20220322,1
001333,20220323,1
001333,20220324,1
001334,20220211,1
001334,20220218,1
001334,20220225,1
001334,20220401,1
001334,20220408,1
001334,20220415,1
001335,20220212,1
001335,20220219,1
001335,20220226,1
001335,20220305,1
001335,20220312,1
001335,20220319,1
001335,20220326,1
001335,20220402,1
001335,20220409,1
001335,20220416,1
001336,20220213,1
001336,20220327,1
001336,20220403,1
001336,20220410,1
001337,20220207,1
001337,20220208,1
001337,20220209,1
001337,20220210,1
001337,20220211,1
001337,20220214,1
001337,20220215,1
001337,20220216,1
001337,20220217,1
001337,20220218,1
001337,20220221,1
001337,20220222,1
001337,20220223,1
001337,20220224,1
001337,20220225,1
001337,20220228,1
001337,20220301,1
001337,20220302,1
001337,20220303,1
001337,20220304,1
001337,20220307,1
001337,20220308,1
001337,20220309,1
001337,20220310,1
001337,20220311,1
001337,20220314,1
001337,20220315,1
001337,20220316,1
001337,20220317,1
001337,20220318,1
001337,20220321,1
001337,20220322,1
001337,20220323,1
001337,20220324,1
001337,20220325,1
001337,20220328,1
001337,20220329,1
001337,20220330,1
001337,20220331,1
001337,20220401,1
001337,20220419,1
001337,20220420,1
001337,20220421,1
001337,20220422,1
001337,20220425,1
001337,20220426,1
001337,20220427,1
001337,20220428,1
001337,20220429,1
001337,20220502,1
001337,20220503,1
001337,20220504,1
001337,20220505,1
001337,20220506,1
001338,20220212,1
001338,20220219,1
001338,20220226,1
001338,20220305,1
001339,20220312,1
001339,20220326,1
001339,20220402,1
001340,20220220,1
001340,20220227,1
001340,20220306,1
001340,20220313,1
001340,20220320,1
001340,20220327,1
001340,20220403,1
001340,20220418,1
001340,20220424,1
001341,20220307,1
001341,20220308,1
001341,20220309,1
001341,20220310,1
001341,20220314,1
001341,20220315,1
001341,20220316,1
001341,20220317,1
001341,20220321,1
001341,20220322,1
001341,20220323,1
001341,20220324,1
001341,20220328,1
001341,20220329,1
001341,20220330,1
001341,20220331,1
001341,20220404,1
001341,20220405,1
001341,20220406,1
001341,20220407,1
001341,20220411,1
001341,20220412,1
001341,20220413,1
001341,20220414,1
001341,20220419,1
001341,20220420,1
001341,20220421,1
001341,20220425,1
001341,20220426,1
001341,20220427,1
001341,20220428,1
001341,20220502,1
001341,20220503,1
001341,20220504,1
001341,20220505,1
001342,20220211,1
001342,20220218,1
001342,20220225,1
001342,20220304,1
001342,20220311,1
001342,20220318,1
001342,20220325,1
001342,20220401,1
001342,20220408,1
001342,20220415,1
001343,20220220,1
001343,20220227,1
001343,20220306,1
001343,20220313,1
001343,20220320,1
001343,20220327,1
001343,20220403,1
001343,20220418,1
001343,20220424,1
001343,20220501,1
001343,20220508,1
001344,20220208,1
001344,20220209,1
001344,20220210,1
001344,20220211,1
001344,20220215,1
001344,20220216,1
001344,20220217,1
001344,20220218,1
001344,20220222,1
001344,20220223,1
001344,20220224,1
001344,20220225,1
001344,20220301,1
001344,20220302,1
001344,20220303,1
001344,20220304,1
001344,20220308,1
001344,20220309,1
001344,20220310,1
001344,20220311,1
001344,20220315,1
001344,20220316,1
001344,20220317,1
001344,20220318,1
001345,20220207,1
001345,20220214,1
001345,20220221,1
001345,20220228,1
001345,20220307,1
001345,20220314,1
001345,20220321,1
001345,20220322,1
001345,20220323,1
001345,20220324,1
001345,20220325,1
001345,20220328,1
001345,20220329,1
001345,20220330,1
001345,20220331,1
001345,20220401,1
001345,20220404,1
001345,20220405,1
001345,20220406,1
001345,20220407,1
001345,20220408,1
001345,20220411,1
001345,20220412,1
001345,20220413,1
001345,20220414,1
001345,20220415,1
001346,20220301,1
001346,20220302,1
001346,20220303,1
001346,20220304,1
001346,20220308,1
001346,20220309,1
001346,20220310,1
001346,20220311,1
001346,20220315,1
001346,20220316,1
001346,20220317,1
001346,20220318,1
001346,20220322,1
001346,20220323,1
001346,20220324,1
001346,20220325,1
001347,20220314,1
001347,20220321,1
001348,20220213,1
001348,20220220,1
001348,20220227,1
001348,20220327,1
001348,20220403,1
001348,20220410,1
001348,20220417,1
001348,20220418,1
001348,20220424,1
001348,20220501,1
001348,20220508,1
001349,20220212,1
001349,20220226,1
001350,20220207,1
001350,20220208,1
001350,20220209,1
001350,20220210,1
001350,20220214,1
001350,20220215,1
001350,20220216,1
001350,20220217,1
001350,20220221,1
001350,20220222,1
001350,20220223,1
001350,20220224,1
001350,20220228,1
001350,20220328,1
001350,20220329,1
001350,20220330,1
001350,20220331,1
001350,20220404,1
001350,20220405,1
001350,20220406,1
001350,20220407,1
001350,20220411,1
001350,20220412,1
001350,20220413,1
001350,20220414,1
001351,20220211,1
001351,20220218,1
001351,20220225,1
001351,20220304,1
001351,20220311,1
001352,20220212,1
001352,20220219,1
001352,20220226,1
001352,20220305,1
001352,20220312,1
001352,20220326,1
001352,20220402,1
001352,20220423,1
001352,20220430,1
001352,20220507,1
001353,20220207,1
001353,20220208,1
001353,20220209,1
001353,20220210,1
001353,20220211,1
001353,20220214,1
001353,20220215,1
001353,20220216,1
001353,20220217,1
001353,20220218,1
001353,20220221,1
001353,20220222,1
001353,20220223,1
001353,20220224,1
001353,20220225,1
001353,20220304,1
001353,20220311,1
001354,20220314,1
001354,20220315,1
001354,20220316,1
001354,20220317,1
001354,20220321,1
001354,20220322,1
001354,20220323,1
001354,20220324,1
001354,20220328,1
001354,20220329,1
001354,20220330,1
001354,20220331,1
001355,20220212,1
001355,20220219,1
001355,20220226,1
001355,20220305,1
001355,20220312,1
001355,20220326,1
001355,20220402,1
001355,20220404,1
001355,20220405,1
001355,20220406,1
001355,20220407,1
001355,20220408,1
001355,20220409,1
001355,20220411,1
001355,20220412,1
001355,20220413,1
001355,20220414,1
001355,20220415,1
001355,20220416,1
001355,20220419,1
001355,20220420,1
001355,20220421,1
001355,20220422,1
001355,20220423,1
001355,20220425,1
001355,20220426,1
001355,20220427,1
001355,20220428,1
001355,20220429,1
001355,20220430,1
001355,20220507,1
001356,20220207,1
001356,20220208,1
001356,20220209,1
001356,20220210,1
001356,20220211,1
001356,20220214,1
001356,20220215,1
001356,20220216,1
001356,20220217,1
001356,20220218,1
001356,20220221,1
001356,20220222,1
001356,20220223,1
001356,20220224,1
001356,20220225,1
001356,20220228,1
001356,20220301,1
001356,20220302,1
001356,20220303,1
001356,20220304,1
001356,20220307,1
001356,20220308,1
001356,20220309,1
001356,20220310,1
001356,20220311,1
001356,20220314,1
001356,20220315,1
001356,20220316,1
001356,20220317,1
001356,20220318,1
001357,20220212,1
001357,20220219,1
001357,20220226,1
001357,20220305,1
001357,20220312,1
001357,20220319,1
001358,20220228,1
001358,20220301,1
001358,20220302,1
001358,20220303,1
001358,20220304,1
001358,20220307,1
001358,20220308,1
001358,20220309,1
001358,20220310,1
001358,20220311,1
001358,20220314,1
001358,20220315,1
001358,20220316,1
001358,20220317,1
001358,20220318,1
001359,20220321,1
001359,20220322,1
001359,20220323,1
001359,20220324,1
001359,20220325,1
001359,20220328,1
001359,20220329,1
001359,20220330,1
001359,20220331,1
001359,20220401,1
001359,20220404,1
001359,20220405,1
001359,20220406,1
001359,20220407,1
001359,20220408,1
001359,20220411,1
001359,20220412,1
001359,20220413,1
001359,20220414,1
001359,20220415,1
001360,20220207,1
001360,20220208,1
001360,20220209,1
001360,20220210,1
001360,20220211,1
001360,20220214,1
001360,20220215,1
001360,20220216,1
001360,20220217,1
001360,20220218,1
001360,20220221,1
001360,20220222,1
001360,20220223,1
001360,20220224,1
001360,20220225,1
001361,20220314,1
001361,20220315,1
001361,20220316,1
001361,20220317,1
001361,20220318,1
001361,20220321,1
001361,20220322,1
001361,20220323,1
001361,20220324,1
001361,20220325,1
001361,20220328,1
001361,20220329,1
001361,20220330,1
001361,20220331,1
001361,20220401,1
001361,20220419,1
001361,20220420,1
001361,20220421,1
001361,20220422,1
001361,20220425,1
001361,20220426,1
001361,20220427,1
001361,20220428,1
001361,20220429,1
001361,20220502,1
001361,20220503,1
001361,20220504,1
001361,20220505,1
001361,20220506,1
001362,20220326,1
001362,20220402,1
001362,20220423,1
001362,20220430,1
001362,20220507,1
001363,20220211,1
001363,20220304,1
001364,20220307,1
001364,20220308,1
001364,20220309,1
001364,20220310,1
001364,20220315,1
001364,20220316,1
001364,20220317,1
001364,20220318,1
001364,20220411,1
001364,20220412,1
001364,20220413,1
001364,20220414,1
001364,20220415,1
001364,20220419,1
001364,20220420,1
001364,20220421,1
001364,20220422,1
001365,20220207,1
001365,20220208,1
001365,20220209,1
001365,20220210,1
001365,20220228,1
001365,20220301,1
001365,20220302,1
001365,20220303,1
001365,20220314,1
001365,20220425,1
001365,20220426,1
001365,20220427,1
001365,20220428,1
001365,20220429,1
001365,20220502,1
001365,20220503,1
001365,20220504,1
001365,20220505,1
001365,20220506,1
001366,20220214,1
001366,20220215,1
001366,20220216,1
001366,20220217,1
001366,20220221,1
001366,20220222,1
001366,20220223,1
001366,20220224,1
001366,20220321,1
001366,20220322,1
001366,20220323,1
001366,20220324,1
001366,20220325,1
001366,20220328,1
001366,20220329,1
001366,20220330,1
001366,20220331,1
001366,20220401,1
001366,20220404,1
001366,20220405,1
001366,20220406,1
001366,20220407,1
001366,20220408,1
001367,20220419,1
001367,20220425,1
001367,20220502,1
001368,20220207,1
001368,20220214,1
001368,20220221,1
001368,20220228,1
001368,20220307,1
001368,20220314,1
001368,20220321,1
001368,20220328,1
001368,20220404,1
001368,20220411,1
001369,20220207,1
001369,20220214,1
001369,20220221,1
001369,20220228,1
001369,20220328,1
001369,20220404,1
001369,20220411,1
001370,20220208,1
001370,20220209,1
001370,20220210,1
001370,20220215,1
001370,20220216,1
001370,20220217,1
001370,20220222,1
001370,20220223,1
001370,20220224,1
001370,20220301,1
001370,20220302,1
001370,20220303,1
001370,20220308,1
001370,20220309,1
001370,20220310,1
001370,20220315,1
001370,20220316,1
001370,20220317,1
001370,20220322,1
001370,20220323,1
001370,20220324,1
001371,20220301,1
001371,20220302,1
001371,20220303,1
001372,20220207,1
001372,20220208,1
001372,20220209,1
001372,20220210,1
001372,20220214,1
001372,20220215,1
001372,20220216,1
001372,20220217,1
001372,20220221,1
001372,20220222,1
001372,20220223,1
001372,20220224,1
001372,20220228,1
001373,20220220,1
001373,20220227,1
001373,20220306,1
001373,20220313,1
001373,20220320,1
001373,20220327,1
001373,20220403,1
001373,20220410,1
001374,20220305,1
001374,20220312,1
001374,20220326,1
001374,20220402,1
001374,20220423,1
001374,20220430,1
001374,20220507,1
001375,20220207,1
001375,20220208,1
001375,20220209,1
001375,20220210,1
001375,20220211,1
001375,20220212,1
001375,20220213,1
001375,20220214,1
001375,20220215,1
001375,20220216,1
001375,20220217,1
001375,20220218,1
001375,20220219,1
001375,20220220,1
001375,20220221,1
001375,20220222,1
001375,20220223,1
001375,20220224,1
001375,20220225,1
001375,20220226,1
001375,20220227,1
001375,20220228,1
001375,20220301,1
001375,20220302,1
001375,20220303,1
001375,20220304,1
001375,20220305,1
001375,20220306,1
001375,20220307,1
001375,20220308,1
001375,20220309,1
001375,20220310,1
001375,20220311,1
001375,20220312,1
001375,20220313,1
001375,20220314,1
001375,20220315,1
001375,20220316,1
001375,20220317,1
001375,20220318,1
001375,20220319,1
001375,20220320,1
001376,20220325,1
001376,20220327,1
001376,20220401,1
001376,20220403,1
001376,20220408,1
001376,20220410,1
001376,20220415,1
001376,20220417,1
001376,20220418,1
001376,20220422,1
001376,20220424,1
001376,20220429,1
001376,20220501,1
001376,20220506,1
001376,20220508,1
001377,20220207,1
001377,20220208,1
001377,20220209,1
001377,20220210,1
001377,20220211,1
001377,20220212,1
001377,20220213,1
001377,20220219,1
001377,20220220,1
001377,20220226,1
001377,20220227,1
001377,20220305,1
001377,20220306,1
001377,20220312,1
001377,20220313,1
001377,20220314,1
001377,20220315,1
001377,20220316,1
001377,20220317,1
001377,20220318,1
001377,20220319,1
001377,20220320,1
001378,20220321,1
001378,20220322,1
001378,20220323,1
001378,20220324,1
001378,20220325,1
001378,20220326,1
001378,20220328,1
001378,20220329,1
001378,20220330,1
001378,20220331,1
001378,20220401,1
001378,20220402,1
001378,20220404,1
001378,20220405,1
001378,20220406,1
001378,20220407,1
001378,20220408,1
001378,20220409,1
001378,20220411,1
001378,20220412,1
001378,20220413,1
001378,20220414,1
001378,20220415,1
001378,20220416,1
001378,20220418,1
001378,20220419,1
001378,20220420,1
001378,20220421,1
001378,20220422,1
001378,20220423,1
001378,20220425,1
001378,20220426,1
001378,20220427,1
001378,20220428,1
001378,20220429,1
001378,20220430,1
001378,20220502,1
001378,20220503,1
001378,20220504,1
001378,20220505,1
001378,20220506,1
001378,20220507,1
001379,20220207,1
001379,20220208,1
001379,20220209,1
001379,20220210,1
001379,20220211,1
001379,20220212,1
001379,20220214,1
001379,20220215,1
001379,20220216,1
001379,20220217,1
001379,20220218,1
001379,20220219,1
001379,20220221,1
001379,20220222,1
001379,20220223,1
001379,20220224,1
001379,20220225,1
001379,20220226,1
001379,20220228,1
001379,20220301,1
001379,20220302,1
001379,20220303,1
001379,20220304,1
001379,20220305,1
001379,20220307,1
001379,20220308,1
001379,20220309,1
001379,20220310,1
001379,20220311,1
001379,20220312,1
001379,20220314,1
001379,20220315,1
001379,20220316,1
001379,20220317,1
001379,20220318,1
001379,20220319,1
001380,20220213,1
001380,20220220,1
001380,20220227,1
001380,20220306,1
001380,20220313,1
001380,20220320,1
001381,20220321,1
001381,20220322,1
001381,20220323,1
001381,20220324,1
001381,20220325,1
001381,20220326,1
001381,20220328,1
001381,20220329,1
001381,20220330,1
001381,20220331,1
001381,20220401,1
001381,20220402,1
001381,20220404,1
001381,20220405,1
001381,20220406,1
001381,20220407,1
001381,20220408,1
001381,20220409,1
001381,20220410,1
001381,20220411,1
001381,20220412,1
001381,20220413,1
001381,20220414,1
001381,20220415,1
001381,20220416,1
001381,20220417,1
001381,20220418,1
001381,20220419,1
001381,20220420,1
001381,20220421,1
001381,20220422,1
001381,20220423,1
001381,20220425,1
001381,20220426,1
001381,20220427,1
001381,20220428,1
001381,20220429,1
001381,20220430,1
001382,20220327,1
001382,20220403,1
001382,20220424,1
001382,20220501,1
001383,20220207,1
001383,20220208,1
001383,20220209,1
001383,20220210,1
001383,20220211,1
001383,20220212,1
001383,20220213,1
001383,20220214,1
001383,20220215,1
001383,20220216,1
001383,20220217,1
001383,20220218,1
001383,20220219,1
001383,20220220,1
001383,20220221,1
001383,20220222,1
001383,20220223,1
001383,20220224,1
001383,20220225,1
001383,20220226,1
001383,20220227,1
001383,20220228,1
001383,20220301,1
001383,20220302,1
001383,20220303,1
001383,20220304,1
001383,20220305,1
001383,20220306,1
001383,20220307,1
001383,20220308,1
001383,20220309,1
001383,20220310,1
001383,20220311,1
001383,20220312,1
001383,20220313,1
001383,20220320,1
001384,20220502,1
001384,20220503,1
001384,20220504,1
001384,20220505,1
001384,20220506,1
001384,20220507,1
001384,20220508,1
001385,20220207,1
001385,20220208,1
001385,20220209,1
001385,20220210,1
001385,20220211,1
001385,20220212,1
001385,20220213,1
001385,20220214,1
001385,20220215,1
001385,20220216,1
001385,20220217,1
001385,20220218,1
001385,20220219,1
001385,20220220,1
001385,20220221,1
001385,20220222,1
001385,20220223,1
001385,20220224,1
001385,20220225,1
001385,20220226,1
001385,20220227,1
001385,20220228,1
001385,20220301,1
001385,20220302,1
001385,20220303,1
001385,20220304,1
001385,20220305,1
001385,20220306,1
001385,20220307,1
001385,20220308,1
001385,20220309,1
001385,20220310,1
001385,20220311,1
001385,20220312,1
001385,20220313,1
001385,20220314,1
001385,20220315,1
001385,20220316,1
001385,20220317,1
001385,20220318,1
001385,20220319,1
001385,20220320,1
001385,20220321,1
001385,20220322,1
001385,20220323,1
001385,20220324,1
001385,20220325,1
001385,20220326,1
001385,20220327,1
001385,20220328,1
001385,20220329,1
001385,20220330,1
001385,20220331,1
001385,20220401,1
001385,20220402,1
001385,20220403,1
001385,20220404,1
001385,20220405,1
001385,20220406,1
001385,20220407,1
001385,20220408,1
001385,20220409,1
001385,20220410,1
001385,20220411,1
001385,20220412,1
001385,20220413,1
001385,20220414,1
001385,20220415,1
001385,20220418,1
001385,20220419,1
001385,20220420,1
001385,20220421,1
001385,20220422,1
001385,20220423,1
001385,20220424,1
001385,20220425,1
001385,20220426,1
001385,20220427,1
001385,20220428,1
001385,20220429,1
001385,20220430,1
001385,20220501,1
001386,20220221,1
001386,20220222,1
001386,20220223,1
001387,20220314,1
001387,20220318,1
001388,20220322,1
001388,20220323,1
001388,20220324,1
001388,20220329,1
001388,20220330,1
001388,20220331,1
001388,20220405,1
001388,20220406,1
001388,20220407,1
001388,20220409,1
001388,20220410,1
001388,20220412,1
001388,20220413,1
001388,20220414,1
001388,20220419,1
001388,20220420,1
001388,20220421,1
001388,20220422,1
001388,20220425,1
001388,20220426,1
001388,20220427,1
001388,20220428,1
001388,20220429,1
001389,20220321,1
001389,20220325,1
001389,20220328,1
001389,20220401,1
001389,20220404,1
001389,20220408,1
001389,20220411,1
001389,20220415,1
001390,20220326,1
001390,20220327,1
001390,20220402,1
001390,20220403,1
001390,20220416,1
001390,20220423,1
001390,20220424,1
001390,20220430,1
001390,20220501,1
001391,20220207,1
001391,20220208,1
001391,20220209,1
001391,20220210,1
001391,20220211,1
001391,20220212,1
001391,20220213,1
001391,20220214,1
001391,20220215,1
001391,20220216,1
001391,20220217,1
001391,20220218,1
001391,20220219,1
001391,20220220,1
001391,20220224,1
001391,20220225,1
001391,20220226,1
001391,20220227,1
001391,20220228,1
001391,20220301,1
001391,20220302,1
001391,20220303,1
001391,20220304,1
001391,20220305,1
001391,20220306,1
001391,20220312,1
001391,20220313,1
001391,20220319,1
001391,20220320,1
001392,20220502,1
001392,20220503,1
001392,20220504,1
001392,20220505,1
001392,20220506,1
001392,20220508,1
001393,20220207,1
001393,20220208,1
001393,20220209,1
001393,20220210,1
001393,20220211,1
001393,20220212,1
001393,20220213,1
001393,20220214,1
001393,20220215,1
001393,20220216,1
001393,20220217,1
001393,20220218,1
001393,20220219,1
001393,20220220,1
001393,20220221,1
001393,20220222,1
001393,20220223,1
001393,20220224,1
001393,20220225,1
001393,20220226,1
001393,20220227,1
001393,20220228,1
001393,20220301,1
001393,20220302,1
001393,20220303,1
001393,20220304,1
001393,20220305,1
001393,20220306,1
001393,20220307,1
001393,20220308,1
001393,20220309,1
001393,20220310,1
001393,20220311,1
001393,20220312,1
001393,20220313,1
001393,20220314,1
001393,20220315,1
001393,20220316,1
001393,20220317,1
001393,20220318,1
001393,20220319,1
001393,20220320,1
001393,20220321,1
001393,20220322,1
001393,20220323,1
001393,20220324,1
001393,20220325,1
001393,20220326,1
001393,20220327,1
001393,20220328,1
001393,20220329,1
001393,20220330,1
001393,20220331,1
001393,20220401,1
001393,20220402,1
001393,20220403,1
001393,20220404,1
001393,20220405,1
001393,20220406,1
001393,20220407,1
001393,20220408,1
001393,20220409,1
001393,20220410,1
001393,20220411,1
001393,20220412,1
001393,20220413,1
001393,20220414,1
001393,20220415,1
001393,20220416,1
001393,20220417,1
001393,20220418,1
001393,20220419,1
001393,20220420,1
001393,20220421,1
001393,20220422,1
001393,20220423,1
001393,20220424,1
001393,20220425,1
001393,20220426,1
001393,20220427,1
001393,20220428,1
001393,20220429,1
001393,20220430,1
001393,20220501,1
001394,20220321,1
001394,20220322,1
001394,20220323,1
001394,20220324,1
001394,20220328,1
001394,20220329,1
001394,20220330,1
001394,20220331,1
001394,20220404,1
001394,20220405,1
001394,20220406,1
001394,20220407,1
001394,20220411,1
001394,20220412,1
001394,20220413,1
001394,20220414,1
001394,20220418,1
001394,20220419,1
001394,20220420,1
001394,20220421,1
001394,20220425,1
001394,20220426,1
001394,20220427,1
001394,20220428,1
001395,20220313,1
001395,20220314,1
001395,20220315,1
001395,20220316,1
001395,20220317,1
001395,20220318,1
001395,20220319,1
001395,20220320,1
001396,20220506,1
001396,20220507,1
001396,20220508,1
001397,20220207,1
001397,20220208,1
001397,20220209,1
001397,20220210,1
001397,20220211,1
001397,20220212,1
001397,20220213,1
001397,20220214,1
001397,20220215,1
001397,20220216,1
001397,20220217,1
001397,20220218,1
001397,20220219,1
001397,20220220,1
001397,20220221,1
001397,20220222,1
001397,20220223,1
001397,20220224,1
001397,20220225,1
001397,20220226,1
001397,20220227,1
001397,20220228,1
001397,20220301,1
001397,20220302,1
001397,20220303,1
001397,20220304,1
001397,20220305,1
001397,20220306,1
001397,20220307,1
001397,20220308,1
001397,20220309,1
001397,20220310,1
001397,20220311,1
001397,20220312,1
001398,20220325,1
001398,20220326,1
001398,20220327,1
001398,20220401,1
001398,20220402,1
001398,20220403,1
001398,20220408,1
001398,20220409,1
001398,20220410,1
001398,20220415,1
001398,20220422,1
001398,20220423,1
001398,20220424,1
001398,20220429,1
001398,20220430,1
001398,20220501,1
001399,20220419,1
001399,20220420,1
001399,20220421,1
001399,20220422,1
001399,20220425,1
001399,20220426,1
001399,20220427,1
001399,20220428,1
001400,20220403,1
001400,20220410,1
001400,20220417,1
001400,20220424,1
001401,20220401,1
001401,20220404,1
001401,20220405,1
001401,20220406,1
001401,20220407,1
001401,20220408,1
001401,20220411,1
001401,20220412,1
001401,20220413,1
001401,20220414,1
001401,20220415,1
001401,20220502,1
001401,20220503,1
001401,20220504,1
001401,20220505,1
001402,20220430,1
001402,20220501,1
001402,20220507,1
001402,20220508,1
001403,20220401,1
001403,20220404,1
001403,20220405,1
001403,20220406,1
001403,20220407,1
001403,20220408,1
001403,20220411,1
001403,20220412,1
001403,20220413,1
001403,20220414,1
001403,20220415,1
001403,20220418,1
001403,20220419,1
001403,20220420,1
001403,20220421,1
001403,20220422,1
001403,20220425,1
001403,20220426,1
001403,20220427,1
001403,20220428,1
001403,20220429,1
001403,20220502,1
001403,20220503,1
001403,20220504,1
001403,20220505,1
001403,20220506,1
001404,20220402,1
001404,20220403,1
001404,20220409,1
001404,20220410,1
001404,20220417,1
001404,20220423,1
001404,20220424,1
001405,20220322,1
001405,20220323,1
001405,20220324,1
001405,20220325,1
001405,20220326,1
001405,20220329,1
001405,20220330,1
001405,20220331,1
001405,20220401,1
001405,20220402,1
001406,20220306,1
001406,20220307,1
001406,20220313,1
001406,20220314,1
001406,20220320,1
001406,20220321,1
001407,20220412,1
001407,20220413,1
001407,20220414,1
001407,20220415,1
001408,20220208,1
001408,20220209,1
001408,20220210,1
001408,20220211,1
001408,20220212,1
001408,20220215,1
001408,20220216,1
001408,20220217,1
001408,20220218,1
001408,20220219,1
001408,20220222,1
001408,20220223,1
001408,20220224,1
001408,20220225,1
001408,20220226,1
001408,20220301,1
001408,20220302,1
001408,20220303,1
001408,20220304,1
001408,20220305,1
001408,20220308,1
001408,20220309,1
001408,20220310,1
001408,20220311,1
001408,20220312,1
001408,20220315,1
001408,20220316,1
001408,20220317,1
001408,20220318,1
001408,20220319,1
001409,20220419,1
001409,20220420,1
001409,20220421,1
001409,20220422,1
001409,20220423,1
001409,20220424,1
001409,20220425,1
001409,20220426,1
001409,20220427,1
001409,20220428,1
001409,20220429,1
001409,20220430,1
001409,20220501,1
001410,20220207,1
001410,20220213,1
001410,20220214,1
001410,20220220,1
001410,20220221,1
001410,20220227,1
001410,20220228,1
001410,20220327,1
001410,20220328,1
001410,20220403,1
001410,20220404,1
001410,20220405,1
001410,20220406,1
001410,20220407,1
001410,20220408,1
001410,20220409,1
001410,20220410,1
001410,20220411,1
001410,20220416,1
001411,20220310,1
001411,20220311,1
001412,20220307,1
001412,20220308,1
001412,20220309,1
001412,20220314,1
001412,20220315,1
001412,20220316,1
001412,20220317,1
001412,20220318,1
001412,20220321,1
001412,20220322,1
001412,20220323,1
001412,20220324,1
001412,20220325,1
001413,20220207,1
001413,20220208,1
001413,20220209,1
001413,20220210,1
001413,20220211,1
001413,20220212,1
001413,20220213,1
001413,20220214,1
001413,20220215,1
001413,20220216,1
001413,20220217,1
001413,20220218,1
001413,20220219,1
001413,20220220,1
001413,20220221,1
001413,20220222,1
001413,20220223,1
001413,20220224,1
001413,20220225,1
001413,20220226,1
001413,20220227,1
001413,20220228,1
001413,20220301,1
001413,20220302,1
001413,20220303,1
001413,20220304,1
001413,20220305,1
001413,20220306,1
001413,20220312,1
001413,20220313,1
001413,20220319,1
001413,20220320,1
001413,20220326,1
001413,20220327,1
001413,20220328,1
001413,20220329,1
001413,20220330,1
001413,20220331,1
001413,20220401,1
001413,20220402,1
001413,20220403,1
001413,20220404,1
001413,20220405,1
001413,20220406,1
001413,20220407,1
001413,20220408,1
001413,20220409,1
001413,20220410,1
001413,20220411,1
001413,20220412,1
001413,20220413,1
001413,20220414,1
001413,20220415,1
001413,20220416,1
001413,20220418,1
001413,20220419,1
001413,20220420,1
001413,20220421,1
001413,20220422,1
001413,20220423,1
001413,20220424,1
001413,20220425,1
001413,20220426,1
001413,20220427,1
001413,20220428,1
001413,20220429,1
001413,20220430,1
001413,20220501,1
001414,20220211,1
001414,20220218,1
001414,20220225,1
001414,20220304,1
001414,20220326,1
001414,20220327,1
001414,20220328,1
001414,20220329,1
001414,20220330,1
001414,20220331,1
001414,20220401,1
001414,20220402,1
001414,20220403,1
001414,20220404,1
001414,20220405,1
001414,20220406,1
001414,20220407,1
001414,20220408,1
001414,20220409,1
001414,20220410,1
001414,20220411,1
001414,20220412,1
001414,20220413,1
001414,20220414,1
001414,20220415,1
001414,20220418,1
001414,20220419,1
001414,20220420,1
001414,20220421,1
001414,20220422,1
001414,20220423,1
001414,20220424,1
001414,20220425,1
001414,20220426,1
001414,20220427,1
001414,20220428,1
001414,20220429,1
001414,20220430,1
001414,20220501,1
001414,20220502,1
001414,20220503,1
001414,20220504,1
001414,20220505,1
001414,20220506,1
001414,20220507,1
001414,20220508,1
001415,20220207,1
001415,20220208,1
001415,20220209,1
001415,20220210,1
001415,20220212,1
001415,20220213,1
001415,20220214,1
001415,20220215,1
001415,20220216,1
001415,20220217,1
001415,20220219,1
001415,20220220,1
001415,20220221,1
001415,20220222,1
001415,20220223,1
001415,20220224,1
001415,20220226,1
001415,20220227,1
001415,20220228,1
001415,20220301,1
001415,20220302,1
001415,20220303,1
001415,20220305,1
001415,20220306,1
001415,20220312,1
001415,20220313,1
001415,20220319,1
001415,20220320,1
001416,20220307,1
001416,20220308,1
001416,20220309,1
001416,20220310,1
001416,20220314,1
001416,20220315,1
001416,20220316,1
001416,20220317,1
001417,20220311,1
001417,20220318,1
001417,20220321,1
001417,20220322,1
001417,20220323,1
001417,20220324,1
001417,20220325,1
001418,20220307,1
001418,20220308,1
001418,20220309,1
001418,20220404,1
001418,20220405,1
001418,20220406,1
001418,20220407,1
001418,20220408,1
001418,20220419,1
001418,20220421,1
001419,20220207,1
001419,20220208,1
001419,20220209,1
001419,20220210,1
001419,20220211,1
001419,20220212,1
001419,20220213,1
001419,20220214,1
001419,20220215,1
001419,20220216,1
001419,20220217,1
001419,20220218,1
001419,20220219,1
001419,20220220,1
001419,20220221,1
001419,20220222,1
001419,20220223,1
001419,20220224,1
001419,20220225,1
001419,20220226,1
001419,20220227,1
001419,20220228,1
001419,20220301,1
001419,20220302,1
001419,20220303,1
001419,20220304,1
001419,20220305,1
001419,20220306,1
001419,20220312,1
001419,20220313,1
001419,20220314,1
001419,20220315,1
001419,20220316,1
001419,20220317,1
001419,20220318,1
001419,20220319,1
001419,20220320,1
001419,20220321,1
001419,20220322,1
001419,20220323,1
001419,20220324,1
001419,20220325,1
001419,20220326,1
001419,20220327,1
001419,20220328,1
001419,20220329,1
001419,20220330,1
001419,20220331,1
001419,20220401,1
001419,20220402,1
001419,20220403,1
001419,20220409,1
001419,20220410,1
001419,20220411,1
001419,20220412,1
001419,20220413,1
001419,20220414,1
001419,20220415,1
001419,20220418,1
001419,20220420,1
001419,20220422,1
001419,20220423,1
